review_text,rating,date,bank_name,source
"It's an amazing application to use bank transactions in Ethiopia and it's so friendly btw, but need to ck that account link when we lost our mobile it's ver difficult to link up for the next one pls ck",5,2025-06-14,Dashen Bank,google_play
incredible,5,2025-06-14,Dashen Bank,google_play
perfect,4,2025-06-14,Dashen Bank,google_play
Dashen Bank My Choice🇪🇹✌️💫,4,2025-06-13,Dashen Bank,google_play
very simple and user friendly app Thank you Dashen Bank,5,2025-06-12,Dashen Bank,google_play
wow,5,2025-06-12,Dashen Bank,google_play
very good .,5,2025-06-09,Dashen Bank,google_play
wow,5,2025-06-09,Dashen Bank,google_play
I like this mobile banking app very much. Overall user interface and navigation is awesome. But it lacks instant response when someone deposit or withdraw money.,2,2025-06-07,Dashen Bank,google_play
love,3,2025-06-06,Dashen Bank,google_play
መቸሸጠ,5,2025-06-03,Dashen Bank,google_play
wow,5,2025-06-03,Dashen Bank,google_play
gadaa,5,2025-06-01,Dashen Bank,google_play
Massive upgrade from the Amole app.,5,2025-05-31,Dashen Bank,google_play
good,4,2025-05-31,Dashen Bank,google_play
very good for this app,5,2025-05-31,Dashen Bank,google_play
top,5,2025-05-31,Dashen Bank,google_play
this app better than Amole . but the biometric on new update doesn't work,4,2025-05-31,Dashen Bank,google_play
Wow,5,2025-05-30,Dashen Bank,google_play
good,5,2025-05-30,Dashen Bank,google_play
wow to it saff and this app,5,2025-05-30,Dashen Bank,google_play
it too slow,3,2025-05-29,Dashen Bank,google_play
ዳሽን ባንክ ይለያል,4,2025-05-28,Dashen Bank,google_play
👍👍👍,5,2025-05-28,Dashen Bank,google_play
good,5,2025-05-28,Dashen Bank,google_play
nice application,5,2025-05-27,Dashen Bank,google_play
good,5,2025-05-27,Dashen Bank,google_play
wow,5,2025-05-27,Dashen Bank,google_play
useless app ever loading take long,1,2025-05-27,Dashen Bank,google_play
"Game changer app! Dashen Bank Super App is fast, secure, and easy to use. The three-click payment makes sending money super quick, and the QR code payment is perfect for cashless shopping. I also love the biometric login and easy airtime and bill payments. Everything I need is in one place. Dashen Bank has really raised the bar for digital banking in Ethiopia. Highly recommended!",5,2025-05-26,Dashen Bank,google_play
very useful App,1,2025-05-26,Dashen Bank,google_play
"Simple, robust features? Yes, please! But the endless loading screen killed the fun—I couldn’t use it for days. Fix the glitch, and I’ll yeet a higher rating!",2,2025-05-26,Dashen Bank,google_play
Wawww,5,2025-05-24,Dashen Bank,google_play
very Nice,5,2025-05-23,Dashen Bank,google_play
its best,5,2025-05-23,Dashen Bank,google_play
it is not as good as to the other mobile bank app.,1,2025-05-22,Dashen Bank,google_play
"The best of best is now arrived **Empowering Your Financial Freedom** ""Experience seamless banking at your fingertips with Dashen Bank. Empowering your financial freedom, anytime, anywhere!"" **Innovation Meets Convenience** ""Dashen Bank Mobile Banking: Where innovation meets convenience. **Secure and Reliable** ""Bank with confidence",5,2025-05-22,Dashen Bank,google_play
wow,5,2025-05-20,Dashen Bank,google_play
Nothing is changed in the updated version. You have been collecting comments but where is the feed back you improved in this version. superapp is mot functioning today.,4,2025-05-20,Dashen Bank,google_play
good,5,2025-05-20,Dashen Bank,google_play
its best,5,2025-05-19,Dashen Bank,google_play
The best app ever in finance sector,5,2025-05-18,Dashen Bank,google_play
Its good app than other compitators but it confuse when we transfer it needs OTP and PIN most user inter their pin instead of OTP we know the litrecy level of our society so if it is device based i dont know the needs of OTP so please try to fix,3,2025-05-18,Dashen Bank,google_play
dashen bank or dashen super app?,1,2025-05-17,Dashen Bank,google_play
wowwwe app,5,2025-05-17,Dashen Bank,google_play
"Transferring to other bank accounts is a hastle and inconvenient .Get used to seeing "" please try again """,2,2025-05-17,Dashen Bank,google_play
good,5,2025-05-16,Dashen Bank,google_play
always lagging,1,2025-05-16,Dashen Bank,google_play
Amazing Application...,5,2025-05-16,Dashen Bank,google_play
Fantastic,5,2025-05-16,Dashen Bank,google_play
"Dashen bank app is very good, but sometimes it is not working well",5,2025-05-15,Dashen Bank,google_play
its my choice,5,2025-05-15,Dashen Bank,google_play
wow apo,5,2025-05-15,Dashen Bank,google_play
awesome app keep going,5,2025-05-14,Dashen Bank,google_play
wow,5,2025-05-14,Dashen Bank,google_play
👍,5,2025-05-14,Dashen Bank,google_play
"It grows ethiopian digital banking step ahead.All fetures in one,simple fast and convince.",5,2025-05-14,Dashen Bank,google_play
Game changer,5,2025-05-13,Dashen Bank,google_play
Totally amazing,5,2025-05-13,Dashen Bank,google_play
super 😎,5,2025-05-13,Dashen Bank,google_play
what a helpful app!!!!,5,2025-05-13,Dashen Bank,google_play
Good,4,2025-05-13,Dashen Bank,google_play
nice,5,2025-05-13,Dashen Bank,google_play
wow,5,2025-05-13,Dashen Bank,google_play
"To be honest, best banking and lifestyle app in Ethiopia.",5,2025-05-12,Dashen Bank,google_play
fast,5,2025-05-12,Dashen Bank,google_play
"A must have, seamless, all in one digital platform ""DB Superapp""! Keep living your motto ""Always one step ahead""",5,2025-05-12,Dashen Bank,google_play
good,5,2025-05-09,Dashen Bank,google_play
Amazing app super easy to use and best design. loved it.,5,2025-05-09,Dashen Bank,google_play
its the best ever,5,2025-05-09,Dashen Bank,google_play
nice,5,2025-05-08,Dashen Bank,google_play
excellent game changer App,5,2025-05-08,Dashen Bank,google_play
